stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,0,53.12,0,0,0
72hpf,5.35,5.35,0,0,5.35,652.57,1.07,0,5.35
21Day,5.35,8.03,0,2.68,8.03,401.56,0,6.69,2.68
3Month,12.8,0,108.14,1.28,0.64,5.12,0.32,0.96,3.52
22Month,4.37,0,0.55,0.55,0,0.55,0,0,0
