stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
72hpf,1.07,0,0,0,1.07,7.49,0,0
21Day,1.34,1.34,0,0,2.68,14.72,1.34,1.34
3Month,1.28,0,2.24,0.32,0,1.28,0,1.6
22Month,2.73,0,0,0,0,0,0,0.55
