stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,4.09,0,0,0,24.52,0,0,0,16.35
72hpf,1.07,0,0,0,40.65,2.14,0,0,1.07
21Day,0,1.34,0,0,26.77,13.39,0,1.34,1.34
3Month,9.6,0,0.32,2.88,6.4,1.28,0,0,0.32
22Month,50.84,0.55,1.09,5.47,13.12,0,2.73,0,2.19
