stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,4.09,0,318.74,0,4.09,0
72hpf,13.91,5.35,0,1.07,3.21,539.17,1.07,0,16.05
21Day,10.71,1.34,1.34,2.68,0,188.73,0,6.69,2.68
3Month,14.4,0,30.4,6.4,1.6,21.12,0,2.24,3.2
22Month,14.21,0,1.64,2.19,1.09,15.85,0,0,0
