stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
72hpf,5.35,1.07,0,0,0,1.07,0,0
21Day,33.46,2.68,0,16.06,2.68,6.69,2.68,1.34
3Month,79.35,0.96,4.8,47.99,1.28,0.96,2.24,2.56
22Month,33.89,0,0,36.08,0.55,1.64,0.55,0.55
