stage,Epithelial,Erythroid,Germ,Immune,Neuron,Secretory,Stromal
24hpf,0,0,0,0,4.09,0,0
21Day,0,0,1.34,0,0,0,0
3Month,9.92,1.28,185.25,2.24,0,0.96,1.28
22Month,0.55,0,28.43,0,0,0,0
