stage,Epithelial,Erythroid,Immune,Muscle,Neuron,Secretory,Stromal
72hpf,0,4.28,0,1.07,2.14,21.4,1.07
21Day,41.49,16.06,4.02,13.39,57.56,89.68,29.45
