stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,0,28.6,4.09,0,4.09
72hpf,5.35,4.28,0,1.07,3.21,272.8,0,2.14,1.07
21Day,1.34,0,0,2.68,1.34,147.24,0,8.03,5.35
3Month,7.36,0,0.96,1.6,0.96,1.6,0,0.96,0.32
22Month,36.63,0.55,1.09,7.65,0.55,4.92,2.19,1.09,1.64
