stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,44.95,0,0,4.09,12.26,0,0,0
72hpf,1.07,58.84,0,0,2.14,2.14,0,1.07,2.14
21Day,0,16.06,1.34,0,5.35,0,0,0,16.06
3Month,0.64,11.52,31.04,5.12,0.96,0,0,2.24,23.36
22Month,1.64,13.67,6.56,3.28,1.09,0.55,8.2,1.09,15.85
