stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,8.17,0,0,0,0,20.43,0,4.09
72hpf,23.54,1.07,0,1.07,1.07,3.21,0,28.88
21Day,13.39,1.34,0,0,2.68,5.35,0,13.39
3Month,20.8,0,0.64,1.28,0,0,0,1.92
22Month,8.75,0,0,1.09,0,0,1.09,0.55
