stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,4.09,0,0,0,0,12.26,0,0,4.09
72hpf,5.35,0,0,0,0,6.42,2.14,1.07,1.07
21Day,1.34,0,0,2.68,0,9.37,0,0,0
3Month,8,0.32,11.2,0.32,1.6,1.92,0,0,0.32
22Month,8.2,0,2.73,0,0,2.19,0,0,0
