stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,0,24.52,8.17,0,4.09
72hpf,7.49,2.14,0,0,6.42,366.94,0,0,22.47
21Day,8.03,1.34,0,2.68,5.35,82.99,0,4.02,16.06
3Month,16.96,0,4.16,1.6,0,0.64,0.32,0.64,1.6
22Month,18.59,0,0.55,6.01,0.55,1.09,0,0.55,2.19
