stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Stromal
24hpf,0,12.26,0,0,0,4.09,44.95,8.17
72hpf,1.07,1.07,0,0,0,0,8.56,1.07
21Day,0,8.03,0,0,0,0,0,1.34
3Month,0,4.8,0.32,1.28,0,0,0,0.96
22Month,0,0,0,0,0.55,0,0,0.55
