stage,Endothelial,Epithelial,Erythroid,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,4.09,0,0,0,0,261.53,0,0,28.6
72hpf,1.07,9.63,3.21,0,1.07,366.94,1.07,1.07,46
21Day,0,28.11,8.03,12.05,6.69,522.03,0,17.4,172.67
3Month,0,1.28,0,0.96,0,0,0,0,0.64
22Month,0,6.01,0.55,0.55,0,0,0,0,0.55
