stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,57.21,527.15,4.09,0,286.05,69.47,3967.9,28.6,8.17,592.53
72hpf,65.26,1461.33,223.59,1.07,90.93,190.42,4437.49,50.28,49.21,1181.05
21Day,46.85,1781.59,507.3,34.8,531.4,342.66,1313.1,4.02,105.74,1165.86
3Month,116.78,4786.44,51.83,2165.74,2296.92,266.84,103.34,5.76,133.42,611.74
22Month,302.85,5808.75,50.29,416,2315.08,145.96,237.79,568.52,96.21,649.97
