stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
72hpf,1.07,0,0,0,4.28,24.61,0,0
21Day,4.02,2.68,0,4.02,2.68,144.56,5.35,5.35
3Month,0.32,0,0.32,0,0,0.64,0,0.32
22Month,4.37,0,0,0.55,0,2.19,0,0.55
