stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,8.17,12.26,0,0,0,0,36.78,4.09,0,4.09
72hpf,0,8.56,0,0,0,2.14,47.07,0,0,5.35
21Day,0,20.08,2.68,0,4.02,0,16.06,0,1.34,10.71
3Month,5.76,91.19,0,18.24,29.76,7.04,4.16,0,3.84,10.88
22Month,1.64,107.14,0.55,3.83,16.95,0.55,0.55,7.65,0.55,11.48
