stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,8.17,0,0,0,114.42,0,0,8.17
72hpf,1.07,3.21,0,1.07,4.28,37.44,0,0,7.49
21Day,0,5.35,0,0,1.34,8.03,0,1.34,9.37
3Month,0.32,2.24,1.28,0.32,0,0,0,0.32,0
22Month,0,15.85,0.55,3.28,0,0.55,2.73,0.55,4.92
