stage,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,16.35,0,0
72hpf,2.14,0,0,2.14,127.31,0,4.28
21Day,0,0,0,0,34.8,1.34,0
3Month,0.96,1.28,0.32,0,0,0,0
22Month,1.09,0.55,0,0,0,0,0.55
