stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,8.17,0,0,0,0,40.86,0,4.09
72hpf,1.07,19.26,2.14,0,0,0,51.35,1.07,12.84
21Day,2.68,20.08,1.34,0,10.71,2.68,9.37,0,5.35
3Month,0.32,16.96,0,4.16,6.4,0.96,0.64,1.6,1.28
22Month,0,7.65,0,0,1.09,0,0,0,1.09
