stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
21Day,0,0,0,0,0,2.68,0,0
3Month,0.32,39.99,18.88,11.84,0.96,0,0.96,0.96
22Month,3.28,61.23,7.65,21.87,2.19,2.19,0,1.64
