stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
3Month,4.16,0,0.64,0.64,0,0,0,0.32,0.32
22Month,55.76,0.55,0.55,8.2,0.55,2.19,0.55,0,2.19
