stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,0,16.35,0,0,0,0,8.17,0,0
21Day,0,4.02,0,0,0,0,13.39,0,1.34
3Month,0.32,3.2,0,0.64,2.56,0.32,2.56,0,0.64
22Month,1.09,12.57,0.55,1.09,0,0,0.55,1.64,0.55
