stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,98.07,882.66,36.78,0,212.49,261.53,9022.78,36.78,16.35,1095.16
72hpf,42.79,654.71,93.07,0,46,223.59,7868.31,19.26,14.98,857.97
21Day,14.72,670.61,307.86,8.03,231.57,220.86,1946.23,0,82.99,555.49
3Month,27.52,1449.05,31.04,1623.1,437.69,124.14,106.22,1.92,58.23,205.73
22Month,34.99,1391.24,26.79,143.77,583.28,50.84,96.21,115.89,36.63,189.14
