stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,4.09,0,0,0,0,0,0,4.09
72hpf,0,1.07,1.07,0,0,0,0,0,0
21Day,0,0,5.35,0,0,1.34,0,0,0
3Month,0.64,37.43,396.42,12.16,4.8,0.64,0,5.44,2.88
22Month,0,21.87,192.97,3.83,3.28,2.19,1.09,0.55,2.73
