stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
72hpf,26.74,0,0,0,0,2.14,0,1.07
21Day,315.89,8.03,0,1.34,1.34,22.76,1.34,1.34
3Month,98.54,0.32,1.28,3.52,0.32,0.32,0.64,1.28
22Month,3.83,0,0,0.55,0,0,0,0
