stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,8.17,0,0,8.17,0,130.76,0,8.17
72hpf,2.14,0,0,0,0,28.88,0,5.35
21Day,1.34,10.71,0,2.68,1.34,9.37,1.34,2.68
3Month,0.64,0,0.32,0.32,0,0,0,0
