stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,28.6,0,0,0,0,24.52,0,0,0
72hpf,0,263.17,3.21,0,0,0,22.47,1.07,6.42,65.26
21Day,0,364.08,14.72,0,0,2.68,18.74,0,6.69,62.91
3Month,0,110.06,0,2.24,14.72,3.2,8,0,5.76,36.15
22Month,1.64,57.4,1.09,1.09,8.2,1.09,2.73,0.55,0.55,7.11
