stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Stromal
24hpf,0,20.43,4.09,0,4.09,4.09,40.86,12.26
72hpf,1.07,2.14,0,0,0,0,9.63,1.07
21Day,0,1.34,2.68,0,1.34,0,4.02,2.68
3Month,0,2.56,0,1.6,0,0,0.32,0
22Month,0,0,0,1.09,0,0,0,0
