stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,0,28.6,0,0,0
72hpf,10.7,2.14,0,0,5.35,422.57,0,4.28,10.7
21Day,13.39,4.02,1.34,9.37,1.34,275.74,0,8.03,8.03
3Month,12.16,0.32,11.84,7.04,0.64,3.84,0,6.4,0.96
22Month,40.45,1.09,2.19,13.67,0,8.75,2.19,2.19,2.19
