stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,4.09,20.43,0,0,0,4.09,49.04,0,20.43
72hpf,1.07,16.05,2.14,0,0,7.49,37.44,0,67.4
21Day,6.69,33.46,2.68,0,13.39,24.09,16.06,2.68,124.48
3Month,1.28,16.64,0.64,1.6,3.84,1.6,0,1.28,12.48
22Month,3.28,11.48,0,0.55,2.19,0.55,1.09,0,10.93
