stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,0,4.09,0,0,0
72hpf,3.21,0,0,0,3.21,9.63,0,0,1.07
21Day,9.37,2.68,1.34,4.02,6.69,13.39,0,1.34,2.68
3Month,1.6,0,0.32,1.6,0,0,0,0,0.64
22Month,3.83,0,0,0,0,0,2.19,0,0.55
