stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,16.35,0,4.09
72hpf,0,1.07,0,0,0,0,0,0
21Day,0,0,0,0,0,2.68,2.68,1.34
3Month,0.32,7.36,1.28,0.96,0.64,0,0,0.96
22Month,0.55,9.29,0,3.28,0.55,0,0,1.09
