stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,0,8.17,0,0,4.09
72hpf,0,2.14,0,0,0,0,0,0,2.14
21Day,0,13.39,0,2.68,1.34,0,0,0,0
3Month,0.32,41.91,4.48,3.52,0.64,0.32,0,1.28,2.24
22Month,0,32.8,0.55,1.09,0,0.55,1.09,0,1.09
