stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,0,0,12.26
72hpf,19.26,0,0,0,0,8.56,0,3.21
21Day,21.42,0,0,0,1.34,2.68,2.68,0
3Month,113.26,0.64,8,2.56,2.88,0,2.88,0.64
22Month,114.25,0,4.37,2.19,0,0,2.73,1.64
