stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,0,20.43,0,0,0
72hpf,5.35,0,0,0,0,18.19,0,0,11.77
21Day,4.02,0,0,4.02,2.68,12.05,0,1.34,41.49
3Month,5.76,0.32,10.24,2.24,0.64,0.64,0,0,23.68
22Month,10.39,0,3.28,2.73,0,0,0.55,0,3.83
