stage,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,8.17,0,0,4.09
72hpf,7.49,0,0,0,3.21,0,0,6.42
21Day,5.35,1.34,0,0,0,0,0,5.35
3Month,14.72,45.75,6.4,0.96,0,0,0.64,9.6
22Month,37.72,3.28,6.01,1.09,1.09,0.55,0.55,1.09
