stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,0,0,0,0,0,0,36.78,0,4.09
72hpf,0,1.07,0,0,0,0,16.05,0,2.14
21Day,0,5.35,12.05,0,4.02,1.34,6.69,0,5.35
3Month,0.32,11.84,0.32,4.8,4.16,1.92,0.32,0,1.92
22Month,0,8.2,0,0.55,1.64,0,0,0.55,0.55
