stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,8.17,32.69,0,0,4.09,8.17,159.37,4.09,28.6
72hpf,0,4.28,2.14,0,2.14,1.07,35.3,1.07,6.42
21Day,0,4.02,22.76,1.34,4.02,2.68,24.09,0,4.02
3Month,0,0.64,0,1.28,0.64,0,0,0,0
22Month,0,0,0,0,0,0,0,1.09,0.55
