stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,69.47,0,0,28.6,8.17,588.44,0,4.09,179.8
72hpf,13.91,0,0,5.35,0,64.19,0,0,146.56
21Day,22.76,2.68,0,49.53,5.35,42.83,0,4.02,164.64
3Month,2.56,0.32,0.64,46.71,1.28,1.92,0,0,71.99
22Month,2.19,0,0,10.93,0,0,0.55,0,17.49
