stage,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,4.09,4.09,0,0,0
72hpf,0,0,1.07,0,17.12,0,0,3.21
21Day,4.02,0,0,2.68,16.06,0,1.34,2.68
3Month,6.08,0.96,2.88,0.32,57.91,0,1.28,0.96
22Month,24.05,1.64,6.56,0.55,21.87,2.19,0.55,0.55
