stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,4.09,0,0,12.26,4.09,77.64,0,0,8.17
72hpf,19.26,7.49,0,1.07,1.07,73.82,1.07,0,8.56
21Day,44.17,41.49,0,17.4,5.35,41.49,0,0,9.37
3Month,9.6,0,2.24,2.24,1.6,0,0,0.32,0
22Month,17.49,1.09,0,6.56,0,0.55,3.28,1.09,1.09
