stage,Endothelial,Epithelial,Immune,Muscle,Neuron,Other,Secretory,Stromal
72hpf,0,1.07,0,0,1.07,1.07,0,2.14
21Day,0,12.05,0,1.34,2.68,0,0,4.02
3Month,0.64,6.72,0.96,22.4,0.32,0,0.64,6.08
22Month,1.64,7.11,0.55,8.75,0,0,0,6.01
