stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,12.26,0,32.69,4.09,44.95
72hpf,8.56,3.21,0,0,3.21,63.12,8.56,28.88
21Day,1.34,2.68,0,0,5.35,10.71,2.68,20.08
3Month,0,1.92,1.92,0,0.32,0,0,0
22Month,0,8.75,0,0.55,0,0.55,0.55,0
