stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,4.09,4.09,81.73,0,0,24.52
72hpf,6.42,2.14,0,3.21,2.14,469.64,0,0,27.81
21Day,6.69,2.68,0,17.4,1.34,22.76,0,0,0
3Month,14.72,0,126.38,5.44,0.64,0.96,0.64,8.96,0.96
22Month,23.51,0,16.95,7.65,0,3.83,0.55,9.29,1.09
