stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,0,8.17,0,8.17
72hpf,0,1.07,0,0,0,0,140.14,0,2.14
21Day,1.34,5.35,4.02,0,4.02,1.34,414.95,2.68,9.37
3Month,0,15.36,0.32,224.92,1.92,0.64,4.16,3.52,1.6
22Month,0,6.56,0,42.64,1.09,0.55,0.55,0,0.55
