stage,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,4.09,0,0
72hpf,0,0,1.07,1.07,1.07,0,0
21Day,2.68,0,0,0,0,0,0
3Month,0.96,9.28,0,0,0,0.32,0.64
