stage,Epithelial,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,4.09,0,0
72hpf,1.07,0,2.14,78.09,0,3.21
21Day,0,1.34,9.37,50.86,1.34,0
3Month,2.24,0,0,0,0,0.96
22Month,3.28,0,0,0,0.55,0.55
