stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,4.09,0,0,0,0,28.6,0,0,4.09
72hpf,13.91,0,0,0,2.14,23.54,1.07,1.07,4.28
21Day,25.43,2.68,0,0,2.68,13.39,0,0,8.03
3Month,5.44,0,2.88,2.56,0,0.32,0,0,0.32
22Month,8.2,0,0,2.19,0,1.64,1.64,0,2.19
