stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,0,20.43,0,8.17,0
72hpf,1.07,0,0,0,4.28,99.49,0,0,1.07
21Day,24.09,17.4,0,10.71,6.69,532.74,0,5.35,37.48
3Month,6.4,0,0.96,2.24,0.64,0.96,0,0.64,2.88
22Month,19.13,0.55,0,3.28,0,6.56,0.55,0,2.19
