stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,8.17,8.17,0,0,0,4.09,0,0
72hpf,0,26.74,0,0,0,0,0,1.07
21Day,8.03,113.78,0,0,4.02,0,5.35,1.34
3Month,0.96,0.32,0.64,0.64,5.76,0,0,0
22Month,3.28,0.55,0,0.55,1.09,0,0,0.55
