stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Stromal
24hpf,0,0,0,0,4.09,0,12.26,4.09
72hpf,0,3.21,1.07,0,1.07,0,10.7,2.14
21Day,0,1.34,2.68,0,1.34,1.34,17.4,9.37
3Month,0,17.28,0.32,2.24,2.24,1.6,0,0
22Month,1.09,7.11,0,0,1.64,0,0,1.09
