stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,20.43,531.23,4.09,0,347.34,20.43,2157.62,0,0,907.18
72hpf,223.59,1041.98,31.02,2.14,22.47,95.21,541.31,13.91,6.42,2399.54
21Day,147.24,231.57,85.67,0,54.88,82.99,165.98,1.34,44.17,2837.69
3Month,251.16,122.22,6.72,50.23,263,45.11,3.2,5.44,5.76,395.78
22Month,229.59,91.84,7.65,33.35,270.59,5.47,2.19,7.65,1.64,117.53
