stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,16.35,228.84,4.09,0,4.09
72hpf,0,2.14,0,0,0,5.35,0,1.07,0
21Day,0,0,2.68,0,0,2.68,0,0,4.02
3Month,0.96,7.68,28.8,2.56,7.68,0,0,0.96,2.56
22Month,0.55,9.84,4.37,1.64,0.55,0.55,0,0.55,0.55
