stage,Endothelial,Epithelial,Erythroid,Immune,Muscle,Neuron,Stromal
24hpf,0,0,0,0,0,12.26,4.09
72hpf,0,3.21,0,0,1.07,12.84,4.28
21Day,1.34,5.35,2.68,1.34,2.68,14.72,10.71
