stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,8.17,0,0,0,0,4.09,0,0,0
72hpf,0,2.14,0,0,0,1.07,1.07,0,0,0
21Day,0,8.03,0,0,0,0,0,0,0,0
3Month,0.64,96.94,0.96,5.12,2.88,1.6,0.32,0,4.8,3.52
22Month,1.64,450.99,0.55,2.19,12.57,3.83,0.55,7.11,1.09,2.19
