stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,44.95,281.96,16.35,0,224.75,110.33,2754.24,24.52,0,392.29
72hpf,20.33,292.05,24.61,3.21,31.02,70.61,1028.07,22.47,21.4,233.21
21Day,6.69,357.39,174.01,22.76,169.99,111.1,341.33,1.34,40.16,323.93
3Month,14.72,687.25,10.56,397.06,178.53,37.75,17.28,0.64,16.64,77.75
22Month,19.13,1155.63,11.48,198.44,297.93,13.12,22.41,36.08,12.03,84.73
