stage,Endothelial,Epithelial,Erythroid,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,187.97,1630.48,20.43,204.32,159.37,7637.49,111669.18,4.09,813.19
72hpf,1.07,1168.21,19.26,0,10.7,97.35,190.42,0,11.77
21Day,0,0,0,0,0,0,0,1.34,0
3Month,0,0,0,0.64,0,0,0,0,0.96
