stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
72hpf,0,3.21,0,0,0,0,0,0
21Day,0,12.05,0,0,0,1.34,0,1.34
3Month,0,8.32,0.32,0,0.32,0,0,0.64
22Month,0.55,12.03,0.55,0.55,0.55,0,0.55,0
