stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,4.09,8.17,0,0,16.35,0,171.63,0,0,40.86
72hpf,6.42,23.54,6.42,1.07,8.56,6.42,258.89,0,2.14,89.86
21Day,13.39,99.05,48.19,1.34,143.22,57.56,200.78,1.34,8.03,251.64
3Month,42.23,555.75,11.52,74.55,440.57,71.99,38.07,1.92,23.68,172.77
22Month,46.47,505.66,9.84,61.23,339.47,26.79,36.08,23.51,17.49,98.94
