stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,4.09,0,65.38,0,0,4.09
72hpf,8.56,1.07,0,0,2.14,89.86,0,2.14,16.05
21Day,2.68,2.68,2.68,1.34,1.34,62.91,0,0,5.35
3Month,5.76,0,34.87,0.64,1.28,2.24,0.32,0.32,3.52
22Month,6.01,0,26.79,1.09,0,1.64,0,0.55,9.29
