stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,212.49,1507.88,61.3,0,482.2,498.54,19385.9,53.12,4.09,2554
72hpf,71.68,1148.96,141.21,0,116.61,209.68,7466.07,57.77,54.56,1696.69
21Day,32.12,1317.12,520.69,10.71,520.69,339.99,1871.27,2.68,120.47,1290.35
3Month,10.56,397.06,9.6,238.36,194.21,37.11,25.6,0.32,19.2,64.31
22Month,25.69,786.64,12.57,41.55,459.74,34.44,73.8,74.35,26.79,104.41
