stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,0,0,0,0,0,0,12.26,0,0
72hpf,1.07,2.14,0,0,0,0,7.49,1.07,3.21
21Day,0,5.35,2.68,0,1.34,1.34,1.34,0,5.35
3Month,0.32,17.6,0,3.2,3.2,0.64,1.28,0,1.6
22Month,0,6.01,0,0,0,0,0,0,0
