stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Stromal
72hpf,0,0,0,0,0,2.14,0
21Day,0,0,0,0,0,1.34,0
3Month,0.32,4.48,13.44,0.96,0.32,0,1.28
22Month,0,0,13.67,0,0,0,0
